"Facility Type","Site Name","Address","City","lat","lon","key","url","in_airport"
"Airport","COLUMBIA MEMORIAL HOSPITAL Airport","Unknown","ASTORIA",46.1876,-123.8179,"Airport_COLUMBIA_MEMORIAL_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_COLUMBIA_MEMORIAL_HOSPITAL",1
"Airport","SEASIDE Airport","Unknown","SEASIDE",45.8415,-123.9268,"Airport_SEASIDE","www.portlandcleanair.org/files/detailed_co_info/Airport_SEASIDE",1
"Airport","LONGVIEW BRIDGE MEDICAL EMERGENCY Airport","Unknown","RANIER",46.0981,-122.9664,"Airport_LONGVIEW_BRIDGE_MEDICAL_EMERGENCY","www.portlandcleanair.org/files/detailed_co_info/Airport_LONGVIEW_BRIDGE_MEDICAL_EMERGENCY",1
"Airport","MENASHA  PAD Airport","Unknown","NORTH BEND",43.4087,-124.2182,"Airport_MENASHA__PAD","www.portlandcleanair.org/files/detailed_co_info/Airport_MENASHA__PAD",1
"Airport","BAY AREA HOSPITAL Airport","Unknown","COOS BAY",43.4004,-124.2346,"Airport_BAY_AREA_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_BAY_AREA_HOSPITAL",1
"Airport","PIONEER MEMORIAL HOSPITAL Airport","Unknown","PRINEVILLE",44.3123,-120.8381,"Airport_PIONEER_MEMORIAL_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_PIONEER_MEMORIAL_HOSPITAL",1
"Airport","BLM Airport","Unknown","PRINEVILLE",44.2798,-120.9017,"Airport_BLM","www.portlandcleanair.org/files/detailed_co_info/Airport_BLM",1
"Airport","ROBECK LANDING Airport","UNKNOWN","POWELL BUTTE",44.3125,-121.00694,"Airport_ROBECK_LANDING","www.portlandcleanair.org/files/detailed_co_info/Airport_ROBECK_LANDING",1
"Airport","GARVINS Airport","Unknown","BROOKINGS",42.0671,-124.2956,"Airport_GARVINS","www.portlandcleanair.org/files/detailed_co_info/Airport_GARVINS",1
"Airport","CINDER BUTTE Airport","Unknown","REDMOND",44.3217,-121.1933,"Airport_CINDER_BUTTE","www.portlandcleanair.org/files/detailed_co_info/Airport_CINDER_BUTTE",1
"Airport","HORSEMAN Airport","Unknown","BEND",44.1468,-121.3709,"Airport_HORSEMAN","www.portlandcleanair.org/files/detailed_co_info/Airport_HORSEMAN",1
"Airport","ST CHARLES MEDICAL CENTER Airport","Unknown","BEND",44.0671,-121.2689,"Airport_ST_CHARLES_MEDICAL_CENTER","www.portlandcleanair.org/files/detailed_co_info/Airport_ST_CHARLES_MEDICAL_CENTER",1
"Airport","WINSTON-DILLARD FIRE DISTRICT STATION NR 2 Airport","Unknown","DILLARD",43.0984,-123.4284,"Airport_WINSTON-DILLARD_FIRE_DISTRICT_STATION_NR_2","www.portlandcleanair.org/files/detailed_co_info/Airport_WINSTON-DILLARD_FIRE_DISTRICT_STATION_NR_2",1
"Airport","CRUSE MEMORIAL Airport","Unknown","REEDSPORT",43.6948,-124.1379,"Airport_CRUSE_MEMORIAL","www.portlandcleanair.org/files/detailed_co_info/Airport_CRUSE_MEMORIAL",1
"Airport","MYRTLE CREEK MUNI Airport","Unknown","MYRTLE CREEK",43.0233,-123.2806,"Airport_MYRTLE_CREEK_MUNI","www.portlandcleanair.org/files/detailed_co_info/Airport_MYRTLE_CREEK_MUNI",1
"Airport","MERCY HOSPITAL Airport","UNKNOWN","ROSEBURG",43.243111,-123.36638,"Airport_MERCY_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_MERCY_HOSPITAL",1
"Airport","HOOD RIVER FIRE DEPT Airport","Unknown","HOOD RIVER",45.7029,-121.5295,"Airport_HOOD_RIVER_FIRE_DEPT","www.portlandcleanair.org/files/detailed_co_info/Airport_HOOD_RIVER_FIRE_DEPT",1
"Airport","ERICKSON AIR-CRANE WHETSTONE Airport","Unknown","CENTRAL POINT",42.43,-122.9049,"Airport_ERICKSON_AIR-CRANE_WHETSTONE","www.portlandcleanair.org/files/detailed_co_info/Airport_ERICKSON_AIR-CRANE_WHETSTONE",1
"Airport","LIGHT VALLEY TREE FARM Airport","Unknown","EAGLE POINT",42.3593,-122.5111,"Airport_LIGHT_VALLEY_TREE_FARM","www.portlandcleanair.org/files/detailed_co_info/Airport_LIGHT_VALLEY_TREE_FARM",1
"Airport","TIMBERLAND SHOP Airport","Unknown","ASHLAND",42.2054,-122.6336,"Airport_TIMBERLAND_SHOP","www.portlandcleanair.org/files/detailed_co_info/Airport_TIMBERLAND_SHOP",1
"Airport","PROVIDENCE HOSPITAL Airport","Unknown","MEDFORD",42.3387,-122.8623,"Airport_PROVIDENCE_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_PROVIDENCE_HOSPITAL",1
"Airport","CROMAN Airport","Unknown","WHITE CITY",42.4292,-122.8756,"Airport_CROMAN","www.portlandcleanair.org/files/detailed_co_info/Airport_CROMAN",1
"Airport","ERICKSON AIR-CRANE ADMIN OFFICES Airport","Unknown","CENTRAL POINT",42.43,-122.9049,"Airport_ERICKSON_AIR-CRANE_ADMIN_OFFICES","www.portlandcleanair.org/files/detailed_co_info/Airport_ERICKSON_AIR-CRANE_ADMIN_OFFICES",1
"Airport","ROGUE VALLEY MEDICAL CENTER Airport","Unknown","MEDFORD",42.3179,-122.8306,"Airport_ROGUE_VALLEY_MEDICAL_CENTER","www.portlandcleanair.org/files/detailed_co_info/Airport_ROGUE_VALLEY_MEDICAL_CENTER",1
"Airport","ROUND BUTTE Airport","Unknown","METOLIUS",44.6165,-121.2678,"Airport_ROUND_BUTTE","www.portlandcleanair.org/files/detailed_co_info/Airport_ROUND_BUTTE",1
"Airport","MOUNTAIN VIEW HOSPITAL Airport","Unknown","MADRAS",44.6383,-121.1133,"Airport_MOUNTAIN_VIEW_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_MOUNTAIN_VIEW_HOSPITAL",1
"Airport","HENDERSHOTS Airport","Unknown","MERLIN",42.1332,-123.4512,"Airport_HENDERSHOTS","www.portlandcleanair.org/files/detailed_co_info/Airport_HENDERSHOTS",1
"Airport","JANTZER Airport","Unknown","GRANTS PASS",42.4401,-123.2801,"Airport_JANTZER","www.portlandcleanair.org/files/detailed_co_info/Airport_JANTZER",1
"Airport","MERLE WEST MEDICAL CENTER Airport","Unknown","KLAMATH FALLS",42.254,-121.7844,"Airport_MERLE_WEST_MEDICAL_CENTER","www.portlandcleanair.org/files/detailed_co_info/Airport_MERLE_WEST_MEDICAL_CENTER",1
"Airport","CRESCENT-ODELL LAKES RFPD Airport","Unknown","CRESCENT LAKE JUNCTION",43.5268,-121.9481,"Airport_CRESCENT-ODELL_LAKES_RFPD","www.portlandcleanair.org/files/detailed_co_info/Airport_CRESCENT-ODELL_LAKES_RFPD",1
"Airport","LAKE DISTRICT HOSPITAL Airport","Unknown","LAKEVIEW",42.1813,-120.3519,"Airport_LAKE_DISTRICT_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_LAKE_DISTRICT_HOSPITAL",1
"Airport","SAXON S Airport","Unknown","SPRINGFIELD",44.0468,-122.9517,"Airport_SAXON_S","www.portlandcleanair.org/files/detailed_co_info/Airport_SAXON_S",1
"Airport","MC WILL HOSPITAL Airport","Unknown","SPRINGFIELD",44.0537,-123.0034,"Airport_MC_WILL_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_MC_WILL_HOSPITAL",1
"Airport","WASHINGTON NATIONAL GUARD - SINCLAIR HGTS Airport","Unknown","BREMERTON",43.5548,-122.6817,"Airport_WASHINGTON_NATIONAL_GUARD_-_SINCLAIR_HGTS","www.portlandcleanair.org/files/detailed_co_info/Airport_WASHINGTON_NATIONAL_GUARD_-_SINCLAIR_HGTS",1
"Airport","MAHLON SWEET FIELD Airport","Unknown","EUGENE",44.1265,-123.2234,"Airport_MAHLON_SWEET_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_MAHLON_SWEET_FIELD",1
"Airport","PIER 126 Airport","Unknown","FLORENCE",43.9748,-124.0941,"Airport_PIER_126","www.portlandcleanair.org/files/detailed_co_info/Airport_PIER_126",1
"Airport","SACRED HEART GENERAL HOSPITAL Airport","Unknown","EUGENE",44.0471,-123.0762,"Airport_SACRED_HEART_GENERAL_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_SACRED_HEART_GENERAL_HOSPITAL",1
"Airport","DRILL FIELD PAD Airport","UNKNOWN","EUGENE",44.059539,-123.11884,"Airport_DRILL_FIELD_PAD","www.portlandcleanair.org/files/detailed_co_info/Airport_DRILL_FIELD_PAD",1
"Airport","EUGENE FIRE STATION #2 Airport","UNKNOWN","EUGENE",44.058342,-123.11886,"Airport_EUGENE_FIRE_STATION_#2","www.portlandcleanair.org/files/detailed_co_info/Airport_EUGENE_FIRE_STATION_#2",1
"Airport","RIVER BEND HOSPITAL Airport","UNKNOWN","SPRINGFIELD",44.081283,-123.02645,"Airport_RIVER_BEND_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_RIVER_BEND_HOSPITAL",1
"Airport","NORTH LINCOLN HOSPITAL Airport","Unknown","LINCOLN CITY",44.9862,-123.9946,"Airport_NORTH_LINCOLN_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_NORTH_LINCOLN_HOSPITAL",1
"Airport","PACIFIC COMMUNITIES HOSPITAL Airport","Unknown","NEWPORT",44.6296,-124.0596,"Airport_PACIFIC_COMMUNITIES_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_PACIFIC_COMMUNITIES_HOSPITAL",1
"Airport","LEBANON HOSPITAL Airport","Unknown","LEBANON",44.5515,-122.9073,"Airport_LEBANON_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_LEBANON_HOSPITAL",1
"Airport","JACK S Airport","Unknown","SCIO",44.6394,-122.8266,"Airport_JACK_S","www.portlandcleanair.org/files/detailed_co_info/Airport_JACK_S",1
"Airport","HOLY ROSARY MEDICAL CENTER Airport","Unknown","ONTARIO",44.0257,-116.976,"Airport_HOLY_ROSARY_MEDICAL_CENTER","www.portlandcleanair.org/files/detailed_co_info/Airport_HOLY_ROSARY_MEDICAL_CENTER",1
"Airport","SCANLON Airport","Unknown","COEUR D ALENE",42.5674,-117.4951,"Airport_SCANLON","www.portlandcleanair.org/files/detailed_co_info/Airport_SCANLON",1
"Airport","ELKINS Airport","Unknown","SALEM",44.8601,-123.0384,"Airport_ELKINS","www.portlandcleanair.org/files/detailed_co_info/Airport_ELKINS",1
"Airport","PGE Airport","Unknown","SALEM",44.9996,-122.977,"Airport_PGE","www.portlandcleanair.org/files/detailed_co_info/Airport_PGE",1
"Airport","SANTIAM MEMORIAL HOSPITAL HELISTOP Airport","Unknown","STAYTON",44.8048,-122.7845,"Airport_SANTIAM_MEMORIAL_HOSPITAL_HELISTOP","www.portlandcleanair.org/files/detailed_co_info/Airport_SANTIAM_MEMORIAL_HOSPITAL_HELISTOP",1
"Airport","REFORESTATION SERVICES Airport","Unknown","SALEM",44.8682,-123.0226,"Airport_REFORESTATION_SERVICES","www.portlandcleanair.org/files/detailed_co_info/Airport_REFORESTATION_SERVICES",1
"Airport","MCNARY ARNG FLD Airport","Unknown","SALEM",44.9101,-123.0026,"Airport_MCNARY_ARNG_FLD","www.portlandcleanair.org/files/detailed_co_info/Airport_MCNARY_ARNG_FLD",1
"Airport","SALEM HOSPITAL Airport","Unknown","SALEM",44.9335,-123.0345,"Airport_SALEM_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_SALEM_HOSPITAL",1
"Airport","COLUMBIA HELICOPTERS Airport","Unknown","AURORA",45.2586,-122.7653,"Airport_COLUMBIA_HELICOPTERS","www.portlandcleanair.org/files/detailed_co_info/Airport_COLUMBIA_HELICOPTERS",1
"Airport","PGE BOARDMAN Airport","Unknown","BOARDMAN",45.6945,-119.8088,"Airport_PGE_BOARDMAN","www.portlandcleanair.org/files/detailed_co_info/Airport_PGE_BOARDMAN",1
"Airport","MOUNT HOOD MEDICAL CENTER Airport","Unknown","GRESHAM",45.5169,-122.4067,"Airport_MOUNT_HOOD_MEDICAL_CENTER","www.portlandcleanair.org/files/detailed_co_info/Airport_MOUNT_HOOD_MEDICAL_CENTER",1
"Airport","PORTLAND ADVENTIST MEDICAL CENTER Airport","Unknown","PORTLAND",45.5133,-122.5569,"Airport_PORTLAND_ADVENTIST_MEDICAL_CENTER","www.portlandcleanair.org/files/detailed_co_info/Airport_PORTLAND_ADVENTIST_MEDICAL_CENTER",1
"Airport","OREGON HEALTH SCIENCES UNIVERSITY EMERG Airport","Unknown","PORTLAND",45.4957,-122.6873,"Airport_OREGON_HEALTH_SCIENCES_UNIVERSITY_EMERG","www.portlandcleanair.org/files/detailed_co_info/Airport_OREGON_HEALTH_SCIENCES_UNIVERSITY_EMERG",1
"Airport","WESTWOOD CORPORATION Airport","Unknown","PORTLAND",45.5018,-122.6715,"Airport_WESTWOOD_CORPORATION","www.portlandcleanair.org/files/detailed_co_info/Airport_WESTWOOD_CORPORATION",1
"Airport","EMANUEL HOSPITAL Airport","Unknown","PORTLAND",45.5432,-122.6701,"Airport_EMANUEL_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_EMANUEL_HOSPITAL",1
"Airport","PROVIDENCE MEDICAL CENTER Airport","Unknown","PORTLAND",45.528,-122.6121,"Airport_PROVIDENCE_MEDICAL_CENTER","www.portlandcleanair.org/files/detailed_co_info/Airport_PROVIDENCE_MEDICAL_CENTER",1
"Airport","KATU Airport","Unknown","PORTLAND",45.5271,-122.644,"Airport_KATU","www.portlandcleanair.org/files/detailed_co_info/Airport_KATU",1
"Airport","WORLD TRADE CENTER Airport","Unknown","PORTLAND",45.5171,-122.6737,"Airport_WORLD_TRADE_CENTER","www.portlandcleanair.org/files/detailed_co_info/Airport_WORLD_TRADE_CENTER",1
"Airport","PGE SERVICE CENTER Airport","Unknown","PORTLAND",45.496,-122.6479,"Airport_PGE_SERVICE_CENTER","www.portlandcleanair.org/files/detailed_co_info/Airport_PGE_SERVICE_CENTER",1
"Airport","HESSEL TRACTOR Airport","Unknown","PORTLAND",45.5887,-122.654,"Airport_HESSEL_TRACTOR","www.portlandcleanair.org/files/detailed_co_info/Airport_HESSEL_TRACTOR",1
"Airport","ROSE GARDEN Airport","Unknown","PORTLAND",45.5328,-122.6661,"Airport_ROSE_GARDEN","www.portlandcleanair.org/files/detailed_co_info/Airport_ROSE_GARDEN",1
"Airport","TILLAMOOK COUNTY GENERAL HOSPITAL Airport","Unknown","TILLAMOOK",45.4554,-123.854,"Airport_TILLAMOOK_COUNTY_GENERAL_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_TILLAMOOK_COUNTY_GENERAL_HOSPITAL",1
"Airport","DELAMARTER Airport","Unknown","PENDLETON",45.6426,-118.8089,"Airport_DELAMARTER","www.portlandcleanair.org/files/detailed_co_info/Airport_DELAMARTER",1
"Airport","GOOD SHEPHERD HOSPITAL Airport","Unknown","HERMISTON",45.8453,-119.3067,"Airport_GOOD_SHEPHERD_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_GOOD_SHEPHERD_HOSPITAL",1
"Airport","BARRETT FIELD Airport","Unknown","ATHENA",45.8212,-118.498,"Airport_BARRETT_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_BARRETT_FIELD",1
"Airport","MC NARY DAM Airport","Unknown","UMATILLA",45.9319,-119.2967,"Airport_MC_NARY_DAM","www.portlandcleanair.org/files/detailed_co_info/Airport_MC_NARY_DAM",1
"Airport","ST ANTHONY S HOSPITAL Airport","Unknown","PENDLETON",45.6729,-118.7697,"Airport_ST_ANTHONY_S_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_ST_ANTHONY_S_HOSPITAL",1
"Airport","DAVIS Airport","Unknown","ADAMS",45.7743,-118.5594,"Airport_DAVIS","www.portlandcleanair.org/files/detailed_co_info/Airport_DAVIS",1
"Airport","BIG BAR Airport","Unknown","HOMESTEAD",45.1249,-116.7468,"Airport_BIG_BAR","www.portlandcleanair.org/files/detailed_co_info/Airport_BIG_BAR",1
"Airport","AMBER GLEN BUSINESS CENTER HP Airport","Unknown","BEAVERTON",45.5304,-122.8832,"Airport_AMBER_GLEN_BUSINESS_CENTER_HP","www.portlandcleanair.org/files/detailed_co_info/Airport_AMBER_GLEN_BUSINESS_CENTER_HP",1
"Airport","FISHBACK Airport","Unknown","BANKS",45.6039,-123.0786,"Airport_FISHBACK","www.portlandcleanair.org/files/detailed_co_info/Airport_FISHBACK",1
"Airport","CHEHALEM MOUNTAIN Airport","Unknown","NEWBERG",45.3554,-122.9462,"Airport_CHEHALEM_MOUNTAIN","www.portlandcleanair.org/files/detailed_co_info/Airport_CHEHALEM_MOUNTAIN",1
"Airport","ST VINCENT HOSPITAL Airport","Unknown","BEAVERTON",45.5101,-122.7734,"Airport_ST_VINCENT_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_ST_VINCENT_HOSPITAL",1
"Airport","LINCOLN TOWER Airport","Unknown","TIGARD",45.4451,-122.7737,"Airport_LINCOLN_TOWER","www.portlandcleanair.org/files/detailed_co_info/Airport_LINCOLN_TOWER",1
"Airport","TUALITY HOSPITAL Airport","Unknown","HILLSBORO",45.5279,-122.9798,"Airport_TUALITY_HOSPITAL","www.portlandcleanair.org/files/detailed_co_info/Airport_TUALITY_HOSPITAL",1
"Airport","TEUFEL Airport","UNKNOWN","FOREST GROVE",45.530833,-123.08555,"Airport_TEUFEL","www.portlandcleanair.org/files/detailed_co_info/Airport_TEUFEL",1
"Airport","TEUFEL S Airport","UNKNOWN","FOREST GROVE",45.531417,-123.08452,"Airport_TEUFEL_S","www.portlandcleanair.org/files/detailed_co_info/Airport_TEUFEL_S",1
"Airport","VALLEY MEDICAL CENTER Airport","Unknown","MCMINNVILLE",45.1994,-123.1633,"Airport_VALLEY_MEDICAL_CENTER","www.portlandcleanair.org/files/detailed_co_info/Airport_VALLEY_MEDICAL_CENTER",1
"Airport","PROVIDENCE NEWBERG MEDICAL CENTER Airport","Unknown","NEWBERG",45.3082,-122.9369,"Airport_PROVIDENCE_NEWBERG_MEDICAL_CENTER","www.portlandcleanair.org/files/detailed_co_info/Airport_PROVIDENCE_NEWBERG_MEDICAL_CENTER",1
"Airport","ALKALI LAKE STATE Airport","Unknown","ALKALI LAKE",43.0874,-119.9761,"Airport_ALKALI_LAKE_STATE","www.portlandcleanair.org/files/detailed_co_info/Airport_ALKALI_LAKE_STATE",1
"Airport","SILVER LAKE F S STRIP Airport","Unknown","SILVER LAKE",43.111,-121.0942,"Airport_SILVER_LAKE_F_S_STRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_SILVER_LAKE_F_S_STRIP",1
"Airport","JENSENS STRIP Airport","Unknown","HAINES",44.9124,-117.958,"Airport_JENSENS_STRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_JENSENS_STRIP",1
"Airport","OXBOW Airport","Unknown","HOMESTEAD",45.0043,-116.849,"Airport_OXBOW","www.portlandcleanair.org/files/detailed_co_info/Airport_OXBOW",1
"Airport","COCA COLA Airport","Unknown","CORVALIS",44.4219,-123.2589,"Airport_COCA_COLA","www.portlandcleanair.org/files/detailed_co_info/Airport_COCA_COLA",1
"Airport","SKYHILL Airport","Unknown","OREGON CITY",45.2879,-122.4561,"Airport_SKYHILL","www.portlandcleanair.org/files/detailed_co_info/Airport_SKYHILL",1
"Airport","DRY CREEK AIRPARK Airport","Unknown","PRINEVILLE",44.1951,-120.8231,"Airport_DRY_CREEK_AIRPARK","www.portlandcleanair.org/files/detailed_co_info/Airport_DRY_CREEK_AIRPARK",1
"Airport","RIVER RUN RANCH Airport","Unknown","REDMOND",44.3357,-121.02,"Airport_RIVER_RUN_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_RIVER_RUN_RANCH",1
"Airport","CALVERT PEAK Airport","Unknown","GLENDALE",42.7787,-123.734,"Airport_CALVERT_PEAK","www.portlandcleanair.org/files/detailed_co_info/Airport_CALVERT_PEAK",1
"Airport","WINKLE BAR Airport","Unknown","GRANTS PASS",42.7015,-123.8051,"Airport_WINKLE_BAR","www.portlandcleanair.org/files/detailed_co_info/Airport_WINKLE_BAR",1
"Airport","PINERIDGE RANCH Airport","Unknown","SISTERS",44.3096,-121.4428,"Airport_PINERIDGE_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_PINERIDGE_RANCH",1
"Airport","KENNEL AIRSTRIP Airport","Unknown","BEND",44.0296,-121.1647,"Airport_KENNEL_AIRSTRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_KENNEL_AIRSTRIP",1
"Airport","D M STEVENSON RANCH Airport","Unknown","BEND",44.0032,-121.272,"Airport_D_M_STEVENSON_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_D_M_STEVENSON_RANCH",1
"Airport","SUNDANCE MEADOWS Airport","Unknown","BEND",43.99,-121.2061,"Airport_SUNDANCE_MEADOWS","www.portlandcleanair.org/files/detailed_co_info/Airport_SUNDANCE_MEADOWS",1
"Airport","HEAVENS GATE RANCH Airport","Unknown","OAKLAND",43.4748,-123.3456,"Airport_HEAVENS_GATE_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_HEAVENS_GATE_RANCH",1
"Airport","FARM YARD FIELD Airport","Unknown","ELKTON",43.5307,-123.549,"Airport_FARM_YARD_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_FARM_YARD_FIELD",1
"Airport","RIVERVIEW RANCH Airport","Unknown","DAYS CREEK",42.9337,-123.1214,"Airport_RIVERVIEW_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_RIVERVIEW_RANCH",1
"Airport","INSHALLAH INTL Airport","Unknown","SENECA",44.0904,-119.2897,"Airport_INSHALLAH_INTL","www.portlandcleanair.org/files/detailed_co_info/Airport_INSHALLAH_INTL",1
"Airport","PONDEROSA RANCH Airport","Unknown","SENECA",44.0258,-118.9329,"Airport_PONDEROSA_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_PONDEROSA_RANCH",1
"Airport","LONGVIEW RANCH Airport","Unknown","KIMBERLY",44.6617,-119.6519,"Airport_LONGVIEW_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_LONGVIEW_RANCH",1
"Airport","SENECA EMERGENCY AIRSTRIP Airport","Unknown","SENECA",44.1382,-118.9816,"Airport_SENECA_EMERGENCY_AIRSTRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_SENECA_EMERGENCY_AIRSTRIP",1
"Airport","EL RANCHO Airport","Unknown","FIELDS",42.3303,-118.6472,"Airport_EL_RANCHO","www.portlandcleanair.org/files/detailed_co_info/Airport_EL_RANCHO",1
"Airport","WAGONTIRE Airport","Unknown","BURNS",43.2499,-119.8752,"Airport_WAGONTIRE","www.portlandcleanair.org/files/detailed_co_info/Airport_WAGONTIRE",1
"Airport","WHITEHORSE RANCH Airport","Unknown","FIELDS",42.3356,-118.2575,"Airport_WHITEHORSE_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_WHITEHORSE_RANCH",1
"Airport","ROARING SPRINGS RANCH Airport","Unknown","FRENCHGLEN",42.6496,-118.9916,"Airport_ROARING_SPRINGS_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_ROARING_SPRINGS_RANCH",1
"Airport","ARNOLD AIRSTRIP Airport","Unknown","CRANE",43.4193,-118.576,"Airport_ARNOLD_AIRSTRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_ARNOLD_AIRSTRIP",1
"Airport","WILDHORSE VALLEY Airport","Unknown","ANDREWS",42.4879,-118.6084,"Airport_WILDHORSE_VALLEY","www.portlandcleanair.org/files/detailed_co_info/Airport_WILDHORSE_VALLEY",1
"Airport","HANEL FIELD Airport","Unknown","MOUNT HOOD",45.5926,-121.5487,"Airport_HANEL_FIELD","www.portlandcleanair.org/files/detailed_co_info/Airport_HANEL_FIELD",1
"Airport","MUCKY FLAT Airport","Unknown","EAGLE POINT",42.5979,-122.7125,"Airport_MUCKY_FLAT","www.portlandcleanair.org/files/detailed_co_info/Airport_MUCKY_FLAT",1
"Airport","FLY BY NIGHT Airport","Unknown","RUCH",42.2461,-123.07,"Airport_FLY_BY_NIGHT","www.portlandcleanair.org/files/detailed_co_info/Airport_FLY_BY_NIGHT",1
"Airport","3 RIVERS RECREATION AREA Airport","Unknown","CULVER",44.5579,-121.4014,"Airport_3_RIVERS_RECREATION_AREA","www.portlandcleanair.org/files/detailed_co_info/Airport_3_RIVERS_RECREATION_AREA",1
"Airport","B BAR RANCH Airport","Unknown","SELMA",42.2476,-123.5695,"Airport_B_BAR_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_B_BAR_RANCH",1
"Airport","LONG RANCH Airport","Unknown","MERRILL",42.019,-121.7039,"Airport_LONG_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_LONG_RANCH",1
"Airport","ALLEN S AIRSTRIP Airport","Unknown","BLY",42.4046,-121.0489,"Airport_ALLEN_S_AIRSTRIP","www.portlandcleanair.org/files/detailed_co_info/Airport_ALLEN_S_AIRSTRIP",1
"Airport","FARR Airport","Unknown","LAKEVIEW",42.1277,-120.4838,"Airport_FARR","www.portlandcleanair.org/files/detailed_co_info/Airport_FARR",1
"Airport","INSPIRATION Airport","Unknown","BEND",44.6225,-122.7522,"Airport_INSPIRATION","www.portlandcleanair.org/files/detailed_co_info/Airport_INSPIRATION",1
"Airport","HORN Airport","UNKNOWN","STAYTON",44.771667,-122.72722,"Airport_HORN","www.portlandcleanair.org/files/detailed_co_info/Airport_HORN",1
"Airport","ROME SERVICE AIRPORT Airport","Unknown","ROME",42.834,-117.629,"Airport_ROME_SERVICE_AIRPORT","www.portlandcleanair.org/files/detailed_co_info/Airport_ROME_SERVICE_AIRPORT",1
"Airport","LOCKHART Airport","Unknown","IRONSIDE",44.1813,-118.2149,"Airport_LOCKHART","www.portlandcleanair.org/files/detailed_co_info/Airport_LOCKHART",1
"Airport","JUNTURA Airport","Unknown","JUNTURA",43.7415,-118.0635,"Airport_JUNTURA","www.portlandcleanair.org/files/detailed_co_info/Airport_JUNTURA",1
"Airport","HOLLIN Airport","Unknown","BROOKS",45.054,-122.907,"Airport_HOLLIN","www.portlandcleanair.org/files/detailed_co_info/Airport_HOLLIN",1
"Airport","IRON CROWN Airport","UNKNOWN","SILVERTON",44.941788,-122.76258,"Airport_IRON_CROWN","www.portlandcleanair.org/files/detailed_co_info/Airport_IRON_CROWN",1
"Airport","SIMTAG FARMS Airport","Unknown","BOARDMAN",45.7521,-119.9459,"Airport_SIMTAG_FARMS","www.portlandcleanair.org/files/detailed_co_info/Airport_SIMTAG_FARMS",1
"Airport","FAUST FLD Airport","Unknown","INDEPENDENCE",44.8004,-123.1562,"Airport_FAUST_FLD","www.portlandcleanair.org/files/detailed_co_info/Airport_FAUST_FLD",1
"Airport","CABLE CREEK RANCH Airport","Unknown","UKIAH",45.1006,-118.8169,"Airport_CABLE_CREEK_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_CABLE_CREEK_RANCH",1
"Airport","VEY SHEEP RANCH Airport","Unknown","STARKEY",45.0932,-118.3988,"Airport_VEY_SHEEP_RANCH","www.portlandcleanair.org/files/detailed_co_info/Airport_VEY_SHEEP_RANCH",1
"Airport","POWWATKA RIDGE Airport","Unknown","TROY",45.8554,-117.4843,"Airport_POWWATKA_RIDGE","www.portlandcleanair.org/files/detailed_co_info/Airport_POWWATKA_RIDGE",1
"Airport","MINAM LODGE Airport","Unknown","COVE",45.3582,-117.6344,"Airport_MINAM_LODGE","www.portlandcleanair.org/files/detailed_co_info/Airport_MINAM_LODGE",1
