00816	106793.67	113735.25855	pounds	NA	8.34	NA	NA	NA	II	II	921
00817	40500.0	43132.5	pounds	1.21	10.0914	NA	NA	NA	II	II	921
00818	487218.38	518887.5747	pounds	NA	11.1	NA	NA	NA	II	II	921
00819	1059463.51	1128328.63815	pounds	NA	8.4	NA	NA	NA	II	II	921
00820	538683.0	573697.395	pounds	1.0	8.34	NA	NA	NA	II	II	921
00821	264921.78	282141.69570000004	pounds	0.59	4.920599999999999	NA	NA	NA	II	65.41	921
00829	6.65785997357992	6.990752972258917	gal/yr	NA	7.506	NA	NA	0	0	0	921
00830	10.462351387054161	10.98546895640687	gal/yr	NA	7.506	NA	NA	0	0	0	921
00831	40.54161162483487	42.56869220607662	gal/yr	NA	6.672000000000001	NA	NA	0	0	0	921
00832	14.266842800528401	14.980184940554823	gal/yr	NA	10.008	NA	NA	0	0	0	921
00908	1225	1260	gallons	1.52	12.6768	0	0	None	0	0	921
00909	1213	1247	gallons	1.142	9.52428	0	0	None	0	0	921
00910	424	436	gallons	NA	12.6	0	0	None	0	0	921
00911	6411	6592	gallons	NA	9.1	0	0	None	0	0	921
00912	18070	18579	gallons	0.81	6.755400000000001	0	0	None	0	0	921
00913	217	223	gallons	1.17	9.7578	0	0	None	0	0	921
00914	21984	22604	gallons	NA	11.1	0	0	None	0	0	921
00915	40339	41475	gallons	1.27	10.5918	0	0	None	0	0	921
00938	27225	40837.5	pounds	NA	NA	NA	NA	Water Curtain	1.0	0.95	921
00939	4987.5	7481.25	pounds	NA	NA	NA	NA	NA	0	0	921
00940	1425	2137.5	pounds	NA	NA	NA	NA	NA	0	0	921
00941	712.5	1068.75	pounds	NA	NA	NA	NA	NA	0	0	921
00959	95980	95980	pounds	NA	NA	89261.28255078947	89261.28255078947	0	0	0	921
00960	197340	197340	pounds	NA	NA	183525.9585181579	183525.9585181579	0	0	0	921
00961	92160	144400	pounds	NA	NA	45989.05263157895	72057.5	0	0	0	921
00962	28047.681	28047.681	pounds	NA	NA	28047.681	28047.681	0	0	0	921
00970	237	570	gallons	0.796	6.6386400000000005	0	0	Uncontrolled	0	0	921
00983	25.88	30.0	Gallons	NA	7.05	5.4736199999999995	6.345	NA	0	0	921
00984	34.13	35.0	Gallons	NA	7.04	7.208256	7.3919999999999995	NA	0	0	921
00985	27.19	30.0	Gallons	NA	7.41	6.044337	6.6690000000000005	NA	0	0	921
00986	16.5	20.0	Gallons	NA	7.06	3.4947	4.236	NA	0	0	921
00987	7.8	8.0	Gallons	NA	7.08	1.6567199999999997	1.6992	NA	0	0	921
00988	13.59	14.0	Gallons	NA	7.06	2.8783619999999996	2.9651999999999994	NA	0	0	921
00989	5.44	6.0	Gallons	NA	7.13	1.1636160000000002	1.2834	NA	0	0	921
00990	1.13	1.5	Gallons	NA	7.45	0.252555	0.33525	NA	0	0	921
00991	10.0	20.0	Gallons	NA	9.8	0.0	0.0	NA	0	0	921
00992	95.4	100.0	Gallons	NA	6.87	0.0	0.0	NA	0	0	921
00993	92.75	100.0	Gallons	NA	6.81	0.0	0.0	NA	0	0	921
00994	996908.0	1000000.0	Gallons	NA	12.76	0.0	0.0	NA	0.99	0	921
00995	21.0	25.0	Gallons	NA	8.41	0.0	0.0	NA	0	0	921
00996	210.0	210.0	Gallons	NA	8.5	0.0	0.0	NA	0	0	921
00997	32.0	35.0	Gallons	NA	8.41	0.0	0.0	NA	0	0	921
00998	8.0	10.0	Gallons	NA	8.58	0.0	0.0	NA	0	0	921
00999	16.0	20.0	Gallons	NA	8.33	0.0	0.0	NA	0	0	921
01000	79.0	80.0	Gallons	NA	8.41	0.0	0.0	NA	0	0	921
01001	74.0	75.0	Gallons	NA	8.41	0.0	0.0	NA	0	0	921
01002	4635.0	4700.0	Gallons	NA	13.41	0.0	0.0	NA	0	0	921
01003	225.0	250.0	Gallons	NA	7.5	0.0	0.0	NA	0	0	921
01004	3445.0	3500.0	Gallons	NA	10.33	0.0	0.0	NA	0	0	921
01005	5863.0	5900.0	Gallons	NA	14.74	0.0	0.0	NA	0	0	921
01006	2689.0	2750.0	Gallons	NA	14.33	0.0	0.0	NA	0	0	921
01009	603	693	pounds 	1.24	10.3	N/A	N/A	0	0	0	921
01013	1532	1532	gallons	NA	12.17	NA	NA	None	0	0	921
01014	34	34	gallons	NA	8.65	NA	NA	None	0	0	921
01015	5	5	gallons	NA	7.66	NA	NA	None	0	0	921
01016	25797	51594	pounds	NA	10.33	NA	NA	None	0	0	921
01017	1540	3080	pounds	NA	11.2	NA	NA	None	0	0	921
01018	115	300	gallons	NA	10.3	NA	NA	None	0	0	921
01019	670	1000	gallons	NA	6.7	NA	NA	None	0	0	921
01020	3448	7000	gallons	NA	6.5	NA	NA	None	0	0	921
01021	106	200	gallons	NA	6.4	NA	NA	None	0	0	921
01022	130	300	gallons	NA	6.1	NA	NA	None	0	0	921
01023	44	100	gallons	NA	5.2	NA	NA	None	0	0	921
01029	14400	14400	pounds	NA	NA	NA	NA	Filters	1.0	0.999	921
01030	3540	3540	gallons	NA	5.98	NA	NA	Spray gunTransfer Efficiency	0	0.65	921
01120	24	26	gallons	NA	6.61	0	0	None	0	0	921
01121	10	67	gallons	NA	8.78	0	0	None	0	0	921
01122	265	4690	gallons	NA	13.16	0	0	None	0	0	921
