01151	B-01-002	Natural gas boiler	10300603	9303
01152	B-060-501	Low pressure steam boiler	10300603	9303
01153	B-071-501	HVAC Heating Water	10300603	9303
01154	B-071-502	HVAC Heating Water	10300603	9303
01155	B-009-501	Process Hot Water	10300603	9303
01156	PSD1c Spray Dryer (scrubbed)	Pharma Spray Dryer	30106036	9303
01157	PSD1c Spray Dryer (direct vent)	Pharma Spray Dryer	30106036	9303
01158	BLD150 Spray Dryer  (direct vent)	Pharma Spray Dryer	30106036	9303
01159	BLD150 Spray Dryer (scrubbed)	Pharma Spray Dryer	30106036	9303
01160	FAC-072	Process Chiller	2399010000	9303
01161	FAC-010	Process Chiller	2399010000	9303
01162	FAC-002	Process Chiller	2399010000	9303
01174	LFG-01	Landfill Gas	50100402	9303
01175	FLR-01 & FLR-02	Flare	50100410	9303
01183	12A	GE LM1600	2-02-002-01	9303
01184	12B	Cooper Rolls Coberra 125 (Avon)	2-02-002-01	9303
01185	12C	Solar Titan SoLoNOx	2-02-002-01	9303
01186	HWB-1 (South building)	Office heat, snow melt	30190003	9303
01187	HSB-1/ B-3 Steam (North building)	Process heat	30190003	9303
01188	B-1 (HW North Building)	Space heat, snow melt	30190003	9303
01189	B-2 (HW North Building)	Space heat, snow melt	30190003	9303
01190	PE4045L247429FirePump	Fire pump (86 hp)	20100102	9303
01191	Generator N QSK-50-G4	North building (2,220 hp)	20100102	9303
01192	Generator South	South building (755 hp)	20100102	9303
01194	Biomass boiler	wood-fired boiler	10100903	9303
01195	BO-1	Boiler	10200603	9303
01205	HFB	Hog Fuel Boiler	1-02-009-02	9303
01206	CBB	Natural Gas Boilers 1,2,3	1-02-006-02	9303
01207	KLN 1-6	Kiln DF < 200°	NA	9303
01208	KLN 1-6	Kiln HF < 200°	NA	9303
01209	KLN 1-6	Kiln HF > 200°	NA	9303
01210	KLN 1-6	Kiln LP < 200°	NA	9303
01211	Heaters 1-2	Heaters 1-2	1-02-006-02	9303
01212	Burners 1-2	Burners 1-2	1-02-006-03	9303
01213	LVL Press	LVL Press	3-07-016-12	9303
01214	Dryers 1-2	Dryers 1-2	3-07-016-03	9303
01215	Dryers 1-2	Dryers 1-2	3-07-016-04	9303
01216	I-Line Curing Chamber	I-Line Curing Chamber	3-07-016-70	9303
01217	LVL Saw	LVL Saw	3-07-016-27	9303
01218	RCO	RCO	3-07-016-39	9303
01219	Resin Tanks	Resin Tanks	3-07-016-29	9303
01234	Veneer Drying - RCO	Veneer Drying	2436	9303
01235	Veneer Drying - cooling	Veneer Drying	NA	9303
01236	LVL Press	Press	2439	9303
01237	Hot oil natural gas burner	Hot oil burner	4961	9303
01238	Welding	Welding	E70S-6	9303
01239	Welding	Welding	7018	9303
01240	Boiler 1	Boiler 1	1-02-019-01	9303
01241	Boiler 1	Boiler 1	1-02-006-01	9303
01242	Boiler 2	Boiler 2	1-02-019-01	9303
01243	Boiler 2	Boiler 2	1-02-006-01	9303
01244	Boiler 6	Boiler 6	1-02-019-01	9303
01245	Boiler 6	Boiler 6	1-02-006-01	9303
01246	Truck Shop Burner	Truck Shop Burner	1-05-001-13	9303
01247	Kilns - DF	Kilns - DF	3-07-008-31	9303
01248	Kilns - WW	Kilns - WW	3-07-008-31	9303
01249	Steam Vats	Steam Vats	3-07-007-31	9303
01250	Ply 1 Dryer 1	Ply 1 Dryer 1	3-07-007-62	9303
01251	Ply 1 Dryer 1	Ply 1 Dryer 1	3-07-007-63	9303
01252	Ply 2 Dryers 2-5	Ply 2 Dryers 2-5	3-07-007-62	9303
01253	Ply 2 Dryers 2-5	Ply 2 Dryers 2-5	3-07-007-63	9303
01254	Ply 2 Dryers 2-5 - Duratemp	Ply 2 Dryers 2-5 - Duratemp	3-07-007-99	9303
01255	Ply 1 Presses 1-2	Ply 1 Presses 1-2	3-07-007-84	9303
01256	Ply 2 Presses 1-4	Ply 2 Presses 1-4	3-07-007-83	9303
01257	Ply 2 Presses 1-4 - Duratemp	Ply 2 Presses 1-4 - Duratemp	3-07-007-99	9303
01258	Ply Sander	NA	NA	9303
01259	Ply Saw	NA	NA	9303
01260	RCO	RCO	3-07-007-99	9303
01261	PB Dryers 1-4	PB Dryers 1-4	3-07-006-35	9303
01262	PB Green Dryer	PB Green Dryer	3-07-006-77	9303
01263	PB Green Dryer Burner	PB Green Dryer Burner	3-07-006-77	9303
01264	PB Green Dryer Burner	PB Green Dryer Burner	3-07-006-77	9303
01265	RTO	RTO	3-07-006-99	9303
01266	PB Flakers and Blissmills	PB Flakers and Blissmills	3-07-006-63	9303
01267	PB Line 2 Blender	PB Line 2 Blender	3-07-006-48	9303
01268	PB Line 2 Former	PB Line 2 Former	3-07-006-41	9303
01269	PB Line 2 Press	PB Line 2 Press	3-07-006-51	9303
01270	PB Line 2 Board Cooler	PB Line 2 Board Cooler	3-07-006-61	9303
01271	PB Saws	PB Saws	3-07-006-91	9303
01272	PB Sanders	PB Sanders	3-07-006-67	9303
01273	PB Heaters 1-2	PB Heaters 1-2	1-02-006-03	9303
01274	Melamine Lines B&C	Melamine Lines B&C	3-07-006-99	9303
01275	Prefinish Preheaters	Prefinish Preheaters	1-02-006-03	9303
01276	Plywood Resin Tanks	Plywood Resin Tanks	3-07-007-32	9303
01277	PB Resin Tanks	PB Resin Tanks	3-07-006-97	9303
01339	Engine < 600 HP Diesel #2	Engine < 600 HP	NA	9303
01340	hog fuel boiler	hog fuel	4961	9303
01341	n/g boiler	Boiler Natural Gas	4961	9303
01342	kilns - hemlock	lumber dry kilns	2421	9303
01343	kilns - fir	lumber dry kilns	NA	9303
01344	kilns - spf	lumber dry kilns	NA	9303
01345	engine gas	engine gas	2421	9303
01346	Flare	Backup to offsite LFGTE plant	50100410	9303
01347	LFG Fugitives	Emissions not captured for destruction	NA	9303
01348	EU 34 - Gelcoat spray booth	Armor Flex, Marine Clear, 963-XK-121 	NA	9303
01349	EU 34 - Gelcoat spray booth	Dura-Kote Adventure White Air Cure, 991WC156 	NA	9303
01350	EU 34 - Gelcoat spray booth	Green Tooling, 945-GA-104 	NA	9303
01351	EU 34 - Gelcoat spray booth	Orenco Tan, in mold, 311-746 	NA	9303
01352	EU 34 - Gelcoat spray booth	Orenco Tan, Air Cure,  311-747 	NA	9303
01353	EU 34 - Gelcoat spray booth	Axiom Marble, BSE-1195 	NA	9303
01354	EU 34 - Gelcoat spray booth	Black Vinyl Ester Hybrid Tooling, B-3019	NA	9303
01355	EU 34 - Gelcoat spray booth	Black Vinyl Ester, 1902-045 	NA	9303
01356	EU 34 - Gelcoat spray booth	Armorpro HAP33 Canary, 99M-YH-622	NA	9303
01357	EU 34 - Gelcoat spray booth	Enguard Med Grey Sanding, AG-PR-9057	NA	9303
01358	EU 34 - Gelcoat spray booth	All Advantage Tan,  311-XXX	NA	9303
01359	EU 34 - Gelcoat spray booth	Maxguard Adventure White, WG-LE-4704	NA	9303
01360	EU 34 - Gelcoat spray booth	Orenco Green Air Cure, 306-A79	NA	9303
01361	EU 34 - Gelcoat spray booth	Colonial Ivory Air Cure, 314-G00	NA	9303
01362	EU 34 - Gelcoat spray booth	F774-NNA-30	NA	9303
01363	EU 34 - Gelcoat spray booth	Maxguard Orenco Tan, NE-33LE-7118	NA	9303
01364	EU 43 - Filament winding operation	Aropol 7334-T-25 	NA	9303
01365	EU 43 - Filament winding operation	Derakane 411-350	NA	9303
01366	EU 43 - Filament winding operation	Dion Impact 9102-70	NA	9303
01367	EU 43 - Filament winding operation	Resin 186-0616 	NA	9303
01368	EU 45 - Non-RTM fiberglass operations	Resin 713-2332-22 	NA	9303
01369	EU 45 - Non-RTM fiberglass operations	Polylite Tooling Resin DX33540-00	NA	9303
01370	EU 46 - Adhesive operations	MA320	NA	9303
01371	EU 46 - Adhesive operations	MA300 ITW 	NA	9303
01372	EU 46 - Adhesive operations	Acralock SA1-510B GREY 	NA	9303
01373	EU 46 - Adhesive operations	Acralock SA1-500A 	NA	9303
01374	EU 46 - Adhesive operations	Acralock SA1-530B GREY 	NA	9303
01375	EU 46 - Adhesive operations	Acralock SA1-590B GRY Acralock 	NA	9303
01376	EU 46 - Adhesive operations	MA8110 	NA	9303
01377	EU 46 - Adhesive operations	MA8120 	NA	9303
01378	EU Boilers	Boilers - processing 	NA	9303
01488	hog fuel boiler	hog fuel boiler	4961	9303
01489	RTO NG usage	RTO	NA	9303
01490	plywood presses	press p1,p2,p3,	2436	9303
01491	engines gas	welders	2436	9303
01492	engines diesel	loaders	2436	9303
01493	veneer dryers/ heated section	DR1,DR2,DR3	2436	9303
01494	veneer dryers / cooling section	DR1,DR2,DR3	2436	9303
01495	Kipper & Sons Hogged Fuel Boiler DV-1.1	60 MMBtu/hr boiler; 40,000 lb/hr capacity	39000989	9303
01496	Veneer Dryer DV-2.1 - heated section	longitudinal steam dryer, 11.2 Msqft/hr	30700718	9303
01497	Veneer Dryer DV-2.1 - cooling section	longitudinal steam dryer, 11.2 Msqft/hr	NA	9303
01498	Veneer Dryer DV-2.2 - heated section	jet steam dryer, 4.6 Msqft/hr	30700718	9303
01499	Veneer Dryer DV-2.2 - cooling section	jet steam dryer, 4.6 Msqft/hr	NA	9303
01507	Boiler 1	Boiler 1	1-02-019-01	9303
01508	Boiler 1	Boiler 1	1-02-006-02	9303
01509	Boiler 2	Boiler 2	1-02-019-01	9303
01510	NG Boiler	NG Boiler	1-02-006-02	9303
01511	Steam Vats	Steam Vats	3-07-007-31	9303
01512	Dryers 1-6	Dryers 1-6	3-07-007-62	9303
01513	Dryers 1-6	Dryers 1-6	3-07-007-63	9303
01514	Dryers 1-6	Dryers 1-6	3-07-007-99	9303
01515	Dryers 1-6	Dryers 1-6	3-07-007-63	9303
01516	Presses 1-6	Presses 1-6	3-07-007-83	9303
01517	Presses 1-6	Presses 1-6	3-07-007-99	9303
01518	Ply Sander	NA	NA	9303
01519	Ply Saw	NA	NA	9303
01520	RCO	RCO	3-07-007-99	9303
01521	Resin Tanks	Resin Tanks	3-07-007-32	9303
01541	1	Exterior Fire-X Reaction Kettle	30799999 - Chemical Formulation (Mixing)
Formaldehyde, Stack Emissions
and
Methanol, Stack Emissions	9303
01542	2	Chromated Copper Arsenate (CCA) Wood Treating In Pressure Vessel (retort)	30700513 - Modified full-cell process, chromated copper arsenate
and
30700583 - Retort unloading, chromated copper arsenate
and
30700593 - Treated Wood Storage, chromated copper arsenate	9303
01543	3	NG Process Boiler	39900601 - Process Heater / Furnace -NG (each of the 5 kilns has a burner < 10 MMBtu/Hr)
and
10200603 - NG Boiler < 10 MMBtu/Hr	9303
01544	4	Kiln	NA	9303
01545	5	Forklifts	27000320 - Industrial Forklift: Diesel	9303
01546	Boiler 	Boiler Natural Gas	10200603	9303
01547	Solar Saturn T-1300 Turbine	Turbine	20300202	9303
01548	Emergency Generator	Generator Natural Gas	20300201	9303
01555	ENG	Caterpillar 3520 generator	20100802	9303
01556	FLR1	Flare 1	50300601	9303
01557	FLR2	Flare 2	50300601	9303
01558	ENG1	Engine Plant 1	50100421	9303
01559	ENG2	Engine Plant 2	50100421	9303
01560	LF Fug	LFG Fugitives	50100402	9303
01561	Tippers	Waste Tippers	20200102	9303
01562	Macro Encapsulation	Waste Disposal & Recycling	2640000000	9303
01563	ORU Propane	Waste Disposal & Recycling	2640000000	9303
01564	ORU Boiler	Waste Disposal & Recycling	2640000000	9303
01565	Solidification	Waste Disposal & Recycling	2640000000	9303
01566	Stabilization	Waste Disposal & Recycling	2640000000	9303
01567	EEF	Waste Disposal & Recycling	2640000000	9303
01568	TOX	Waste Disposal & Recycling	2640000000	9303
01569	Waste Handling/Inspection	Waste Disposal & Recycling	2640000000	9303
01571	PA-5700	Thermal Oxidizer	NA	9303
01572	PA-0210	Pregasifier Preheater	NA	9303
01573	PA-0610	TRC Preheater	NA	9303
01574	G-4700	Emergency Generator	NA	9303
01575	P-9110	Fire Water Pump	NA	9303
01577	DMS - PM Belt Dryer	Pellet Mill Moving Belt Dryer	3-07-006-07	9303
01578	DM4 - Rotary Dryer	West Rotary Dryer	3-07-006-25	9303
01579	DM4 - Rotary Dryer	West Rotary Dryer	3-07-006-25	9303
01580	BLR1/BLR2 - Boiler #1 & #2	2 Boilers (hogged fueled)	1-02-009-08	9303
01581	DKD 1&2 / DKS 1,2 & 3	Dry Kilns - 2 doubles/3 singles - Pond Pine	3-07-008-39	9303
01582	DKD 1&2 / DKS 1,2 & 3	Dry Kilns - 2 doubles/3 singles - Fir	3-07-008-31	9303
01583	DRY2_WD	Dryer 2 - Rotary Dryer, Wood-Fired	3-07-0006-07	9303
01584	DRY2_Propane	Dryer 2 - Rotary Dryer, NG-fired	NA	9303
01585	Wood Combusiton	Dryer 2	NA	9303
01586	Propane combustion	Dryer 2	NA	9303
01587	Biomass Boilers (EU1)	wood fired	10200903	9303
01588	Veneer Dryers (EU2) heated zone	steam heated dryers	30700762	9303
01589	Veneer Dryers (EU2) cooling zone	steam heated dryers	30700763	9303
01590	Presses 	panel presses	30700783	9303
01591	Regenerative Thermal Oxidizer (RTO)	pollution control equipment	--	9303
01592	Poly Patch - Willamette Valley	poly patch for panels	30700799	9303
01593	Saws	saws	30700710	9303
01594	Sander	sander	30700702	9303
01616	Veneer Drying	Heated section	2435	9303
01617	Veneer Drying	Cooling section	NA	9303
01618	Natural gas boiler	Natural gas boiler	4961	9303
01619	Log conditioning vats	Log conditioning vats	2435	9303
01620	Welding	LIN 7018-18	7692	9303
01621	Welding	LIN 7018-332	7692	9303
01622	Welding	LIN 7018-532	7692	9303
01623	Welding	LIN 11018-18	7692	9303
01624	Welding	LIN 11018-532	7692	9303
01625	Veneer Drying - RCO	Heated section	2436	9303
01626	Veneer Drying	Cooling section	NA	9303
01627	Presses	Presses	2436	9303
01628	Hog fuel boiler	Hog fuel boiler	4961	9303
01629	RCO natural gas	RCO natural gas	2436	9303
01630	Welding	NA	NA	9303
01633	Boiler 1	Natural Gas Boiler	10200602	7911
01634	Presses 1, 2 and 3	Hot Presses	30700783	7911
01635	Saws	Saws	30700710	7911
01637	Landfill Gas Flare	Landfill Gas Flare	50100410	9303
01638	Fugitives	Fugitives	50100402	9303
01639	1	Cement Silo	30501107	9303
01640	2	Cement Daybin	30501107	9303
01641	3	Alumina Silo	30501117	9303
01642	4	Alumina Daybin	30501117	9303
01643	6	Silica Silo	30501107	9303
01644	7	Boiler	NA	9303
01645	9	Saws Dust Collector	NA	9303
01646	10	Paint Cure Ovens	NA	9303
01647	15	Cement Weigh Bin	30501107	9303
01648	16	Alumina Weigh Bin	30501117	9303
01649	18	Silica Transfer Belts	30501105	9303
01650	19	Mixer	30501109	9303
01651	20	Chipper Baghouse	NA	9303
01654	Boiler-1	Natural Gas Boiler	30790003	9303
01655	Veneer Dryer M-1 - Heated section	Direct Fired Veneer Dryer	30700752	9303
01656	Veneer Dryer M-1 - cooling section	Direct Fired Veneer Dryer	30700753	9303
01657	Plywood Press 1 & 2	Plywood Presses	30700784	9303
01658	Particle Dryers 1 & 2	Rotary Particle Dryers	30700625	9303
01659	Particle Dryers 1 & 2	Combustion	30700625	9303
01660	Particleboard Press	Particleboard Press	30701055	9303
01661	Particle Board Cooler Vent	Cooler Vent	30700660	9303
01662	Plywood Sander	Sander	30700702	9303
01663	Plywood Saw Trim Chipper	Chipper	30700791	9303
01664	Plywood Saw	Saw	30700710	9303
01665	Particleboard Press PMDI	Particleboard Press	30701055	9303
01668	Landfill Gas Flare	Landfill Gas Flare	50100410	9303
01669	RICE GTE	Cat 3520C	50100421	9303
01670	Fugitives	Fugitives	50100402	9303
01671	Chlorine 	Cl2 production	NA	9303
01672	Hydrogen Bromide	HBr production	NA	9303
01673	Boron Trifluoride	BF3 purification & filling	NA	9303
01674	Hydrogen Fluoride	HF production	NA	9303
01675	Fluorine	Fluorine 	NA	9303
01676	Trichlorosilane	TCS production	NA	9303
01677	Silane	Silane production	NA	9303
01685	EU 4	Mix Room	NA	9303
01686	EU 5	Murray Boiler	NA	9303
01687	EU 5	Murray Boiler	NA	9303
01688	EU 6	B & W Boiler	NA	9303
01689	EU 6	B & W Boiler	NA	9303
01690	EU 7	Thermal Oxidizer I	NA	9303
01691	EU 7	Thermal Oxidizer I	NA	9303
01692	EU 8	Storage Tanks 21-30, SR - 8, 17, 19, 33-35	NA	9303
01693	EU 11	Thermal Oxidizer II	NA	9303
01694	EU 11	Thermal Oxidizer II	NA	9303
01695	EU 12	Glue Line for Packaging	NA	9303
01696	EU 13	Pilot Coater	NA	9303
01697	Maintenance	Maintenance	NA	9303
01703	Co-Gen Engine	Dig. Gas Engine generator	20300702	9303
01704	Boiler Natural Gas-Fired	Hurst Boiler	10300701	9303
01705	Boiler Digester Gas-Fired	Hurst Boiler	10300701	9303
01706	Flare Digester Gas-Fired	Excess Dig. Gas Flare	50100789	9303
01707	Emergency Generator Diesel	Caterpiller 	20100202	9303
01708	Influent Flow (VOC only)	POTW wastewater	50100701	9303
01709	Boiler 	Natural Gas Boiler	10200602	9303
01710	Steam Vats	block condition, net production	30700731	9303
01711	Boiler 4	Boiler 4	1-02-019-02	9303
01712	Boiler 4	Boiler 4	1-02-006-02	9303
01713	Dryers 2&3	Dryers 2&3	3-07-009-09	9303
01714	Dryers 2&3	Dryers 2&3	1-02-006-02	9303
01715	Former	Former	3-07-009-78	9303
01716	Press	Press	3-07-009-61	9303
01717	Press Fugitives	Press Fugitives	3-07-009-61	9303
01718	Board Cooler	Board Cooler	3-07-009-72	9303
01719	Sander	Sander	3-07-009-85	9303
01720	Saw	Saw	3-07-009-88	9303
01721	RCO	RCO	3-07-009-99	9303
01722	Resin Tanks	Resin Tanks	3-07-009-96	9303
01727	Wood preservation- ACQ	CMC 10.3 and NW 200	30700598	9303
01728	Wood preservation - CAC	NW-CA	30700598	9303
01729	Wood preservation - ACZA	ACZA	30700598	9303
01730	Boiler 	burning NG 	30700598	9303
01736	EU 11	N. Hog Fuel Boiler	NA	9303
01737	EU 12	S. Hog Fuel Boiler	NA	9303
01738	EU 24	Air Knives	NA	9303
01739	EU 28	Hog Fuel Emissions	NA	9303
01740	EU 49	Hog Fuel Storage	NA	9303
01741	Landscape Material Production	Mixing Landscape Products	NA	9303
01742	Wastewater Treatment	Settling Ponds	NA	9303
01743	Tub Grinding On-Site	Grinding Wood Waste	NA	9303
01744	Tub Grinding Off-Site	Grinding Wood Waste	NA	9303
01745	Fuel Pile Operations	Unloading and Handling Fuel	NA	9303
01746	Combustion	Heaters	NA	9303
01754	PRF Application	Phenol-Formaldehyde-Resorcinol Resin Application	NA	9303
01755	Isoset Application (4) - Resin	Resin Application	NA	9303
01756	Isoset Application (4) - MDI	Resin Applications - MDI Material	NA	9303
01757	I-Joist Condition Chamber	I-Joist Condition Chamber	30701670	9303
01765	11A	Solar Mars 100S SoLoNOx	2-02-002-01	9303
01766	11B	Solar Mars T14000 SoLoNOx	2-02-002-01	9303
01767	LFG - Flare	Flare	50100410	9303
01768	Boiler	Steam Generator	30790003	9303
01769	Veneer Dryer - Natural Gas	Dryer 1	30700746	9303
01770	Veneer Dryer - Wood Fired	Dryer 3	30700746	9303
01771	Veneer Dryer - Wood Fired	Dryer 3	NA	9303
01772	Veneer Dryer - cooling	NA	NA	9303
01773	Plywood Press - Softwood	Press	30700784	9303
01774	Plywood Press - Hardwood	Press	30700784	9303
01775	Plywood Sander	Sander	30700702	9303
01776	Plywood Saw Trim Chipper	Chipper	30700791	9303
01777	Plywood Saw	Saw	30700710	9303
01778	Resin Tanks	Tanks	NA	9303
01779	Resin Tanks	Tanks	NA	9303
01780	Resin Tanks	Tanks	NA	9303
01787	EU-1	Wood Coating 	2434	9303
01788	EU-6	Nat Gas fired heater	2434	9303
01789	Combustion Turbine 101 (CT 1)	Electric Generation 	20100201	9303
01790	Combustion Turbine 201 (CT 2)	Electric Generation 	20100201	9303
01791	Auxiliary Boiler (BR)	Steam Production	10100601	9303
01792	Combustion Turbine 901A (CT 3)	Electric Generation 	20100201	9303
01793	Combustion Turbine 901B (CT 4)	Electric Generation 	20100201	9303
01794	Combustion Turbine 902A (CT 5)	Electric Generation 	20100201	9303
01795	Combustion Turbine 902B (CT 6)	Electric Generation 	20100201	9303
01796	B-1 & 2	Wood/Bark fired boilers for kilns	10200910	9303
01797	B-4 & 5	Natural Gas/Oil fired boiler for building heat.	10200602	9303
01798	Kiln	Kiln - Pondersa Pine	30700830	9303
01799	Kiln	Kiln - Lodgepole Pine	30700830	9303
01800	Kiln	Kiln - Douglas Fir	30700830	9303
01801	Kiln	Kiln - White Fir	30700830	9303
01802	Boiler G	Wood Fired Boiler	NA	9303
01803	Boiler N	Natural Gas Boiler	NA	9303
01804	Kilns	Lumber Kilns	NA	9303
01805	NG Oven	Fiber Paint Oven	NA	9303
01806	NG Heaters	Fiber Building Heaters	NA	9303
01807	NG Boiler	Millwork NG Boiler	NA	9303
01808	Veneer Dryer - heated	Veneer Dryer	NA	9303
01809	Veneer Dryer - cooling	Veneer Dryer	NA	9303
01810	Kilns	Dehumidification Kilns	NA	9303
01811	Dryer/Press	Fiber Dryer/Press	NA	9303
01812	Fiber Dryer	NG Dryer	NA	9303
01818	HB01 - HB04, HB16	Dryers defibrators/Press, loader, unloader vents	3-07-007-05	9303
01819	HB08	Bake Oven RCO	3-07-007-09	9303
01820	HB09	Bake Oven Roof Vents	3-07-007-09	9303
01821	HB10	Cyclone HB7 - Former Wire Negative Air System	3-07-008-08	9303
01822	HB11	Cyclones HB19, HB20, HB21	3-07-008-04	9303
01823	HB14	Cyclones HB23, 31, 32, 44 & Storage Silos #4 & #5 Rechippper rotary disc screen, Auto Trim/Cross cut saw cyclones15, 25, 26, 30	3-07-008-08	9303
01824	PB01	Press vent/unloader biofilter	3-07-007-99	9303
01825	PB03	Board side and end trim saws	3-07-007-99	9303
01826	PB04	Board Cooler Vents	3-07-007-99	9303
01827	PB05	Core Dryers	3-07-007-03	9303
01828	PB06	Surface Dryers	3-07-007-03	9303
01829	PB07	Cyclone PB22	3-07-007-08	9303
01830	PB08	Cyclone PB24	3-07-007-08	9303
01831	PB09	Cyclones with primary filters	3-07-007-99	9303
01832	PB10	Cyclones with secondary filters	3-07-007-99	9303
01833	PB12	Secondary screen with primary filter	3-07-007-99	9303
01834	Natural Gas Combustion - HB-04, HB08, HB17, PB05, PB06 	Defibrator No. 4, Bake Oven RCO, Coating Oven, Core Dryers, Surface Dryers	 3-07-007-05, 3-99-900-03, 4, and 3-07-007-03	9303
01836	BLR-S	Wood/Bark-Fired Boiler	10200902	9303
01837	V-N heated	Veneer Dryers	2307000000	9303
01838	V-N cooling	Veneer Dryers	2307000000	9303
01839	PV	Press Vents	2307000000	9303
01840	Plywood Sander	Sander	NA	9303
01841	Plywood saw	Saw	NA	9303
01842	Steam Vat	Steam Vat	2307000000	9303
01843	Dust Collector	Dust Collector	2307000000	9303
01851	Aux Boiler EU	Aux Blr on Oil	30600103	9303
01852	Aux Boiler EU	Aux Blr on Oil	30600103	9303
01853	CNDR-EU	Condenser Vent	30600603	9303
01854	TV-EU	Storage Tank Venting	30630007	9303
01855	HVAC	Boilers	NA	9303
01858	14A	Solar Mars 14000S SoLoNOx	2-02-002-01	9303
01859	14B	Solar Titan 130S	2-02-002-01	9303
01860	Wire Cutting	Core Slabbing	NA	9303
01861	Core Embossers	Embossing of Cores	NA	9303
01862	RTO/Boiler	Combustion	NA	9303
01876	13C	Cooper Rolls Coberra 125 (Avon)	2-02-002-01	9303
01877	13D	Cooper Rolls Coberra 125 (Avon)	2-02-002-01	9303
01878	Coating and Solvent Usage	NA	NA	9303
01879	Uninstalled Engine Testing	NA	NA	9303
01880	Tanks 1	NA	NA	9303
01881	Tanks 2	NA	NA	9303
01882	Tanks 3	NA	NA	9303
01883	Tanks 4	NA	NA	9303
01884	Insert rows above this row!	NA	NA	9303
01885	Rotary Dryer	Rotary Dryer	NA	9303
01886	Rotary Dryer	Rotary Dryer	NA	9303
01887	Main baghouse	Crushing/Screening	NA	9303
01888	Steam Boiler	Boiler No 1 and No. 2 	Part B, 13	9303
01889	Ponderosa Pine Lumber Drying	Drying Kilns	Part B, 71	9303
01890	White Fir Lumber Drying	Drying Kilns	Part B, 71	9303
01891	EU12	Gasifier Heater	10200601	6714
01892	EU13	Auxiliary Boiler	10200602	6714
01893	EU14	Gasifier Flare Syngas	39990024	6714
01894	EU15	Gasifier Flare Pilot	39990023	6714
01895	EU19	Thermal Oil Heater	39990003	6714
01896	EU21	Emergency Generator	20100102	6714
01897	EU22	Fire Pump Engine	20300101	6714
01898	EU29	Load-out Flare Pilot	39990023	6714
01899	EU29	Naphtha Load-out Flare - Truck	40899999	6714
01900	EU29	Naphtha Load-out Flare - Rail	39990024	6714
01901	FS07	Product Load-out Fugitives (Jet Fuel) - Trucks	40899995	6714
01902	FS07	Product Load-out Fugitives (Diesel) - Trucks	40899995	6714
01903	FS08	Product Load-out Fugitives (Jet Fuel) - Rail	40899999	6714
01904	FS09	Product Load-out Fugitives (Diesel) - Rail	40899999	6714
01905	FS10	Equipment Leaks	39999999	6714
01906	TK01	Jet Fuel Tank - Breathing Loss	40714697	6714
01907	TK02	Jet Fuel Tank - Working Loss	40714698	6714
01908	TK02	Off-Spec Jet Fuel Tank - Breathing Loss	40714697	6714
01909	TK03	Off-Spec Jet Fuel Tank - Working Loss	40714698	6714
01910	TK03	Jet Fuel Day Tank - Breathing Loss	40714697	6714
01911	TK04	Jet Fuel Day Tank - Working Loss	40714698	6714
01912	TK04	Diesel Tank - Breathing Loss	40714697	6714
01913	TK05	Diesel Tank - Working Loss	40714698	6714
01914	TK05	Off-spec Diesel Tank - Breathing Loss	40714697	6714
01915	TK06	Off-spec Diesel Tank - Working Loss	40714698	6714
01916	TK06	Diesel Day Tank - Breathing Loss	40714697	6714
01917	TK07	Diesel Day Tank - Working Loss	40714698	6714
01918	TK07	Naphtha Tank - Breathing Loss	40729697	6714
01919	TK08	Naphtha Tank - Working Loss	40729698	6714
01920	TK08	Off-Spec Naphtha Tank - Breathing Loss	40729697	6714
01921	TK09	Off-Spec Naphtha Tank - Working Loss	40729698	6714
01922	TK09	Day Naphtha Tank - Breathing Loss	40729697	6714
01923	TK10	Day Naphtha Tank - Working Loss	40729698	6714
01924	EU1	No. 1 Lime Kiln 	NA	9303
01925	EU2	No. 2 Lime Kiln	NA	9303
01926	EU3	No. 3 Lime Kiln	NA	9303
01927	EU5	Heavy Black Liquor Oxidation 	NA	9303
01928	EU5	61-070 & 62-020 Heavy Black Liquor Storage Tanks	NA	9303
01929	EU8	Semi-Chem Brownstock Washing	NA	9303
01930	EU11	Hog Fuel Boiler No. 4	NA	9303
01931	EU13	No. 1 Power Boiler	NA	9303
01932	EU14	No. 1 Recovery Furnace	NA	9303
01933	EU14	No. 1 Recovery Boiler	NA	9303
01934	EU15	No. 1 Smelt Dissolving Tank	NA	9303
01935	EU16	No. 2 Recovery Furnace	NA	9303
01936	EU16	No. 2 Recovery Boiler	NA	9303
01937	EU17	No. 2 Smelt Dissolving Tank	NA	9303
01938	EU18	No. 3 Power Boiler	NA	9303
01939	EU22	No. 5 Power Boiler	NA	9303
01940	EU80	OCC Pulping Plant 1	NA	9303
01941	EU81	OCC Pulping Plant 2	NA	9303
01942	EU101	Green Liquor System	NA	9303
01943	EU102	Lime Mud Handling System	NA	9303
01944	EU103	White Liquor System	NA	9303
01945	EU103	63-351 & 63-252 No. 3 & No. 4 White Liquor Clarifier Tanks	NA	9303
01946	EU105/106	Paper Machine No. 1 Dry End	NA	9303
01947	EU107/108	Paper Machine No. 2 Dry End	NA	9303
01948	EU109/110	Paper Machine No. 3 Dry End	NA	9303
01949	EU113	Kraft Brownstock Hi-D Storage	NA	9303
01950	EU114	Kraft Brownstock Secondary Screening 	NA	9303
